Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1404200,David Grocery Food Store,1347 E Seminary Dr,Fort Worth,TX,76115,TARRANT,Grocery Store,32.684521,-97.307365,164644
1404963,La Michoacana Supermarket,5519 James Ave,Fort Worth,TX,76115,TARRANT,Supermarket,32.667786,-97.345024,165489
1438131,Providencia Market ,128 N Saginaw Blvd,Saginaw,TX,76179,TARRANT,Grocery Store,32.861404,-97.364578,168752
1512998,Cowtown Farmers Market,8901 Clifford St,Fort Worth,TX,76108,TARRANT,Farmers and Markets,32.764503,-97.474167,169332
1480111,Cuban Market Llc 1,6404 Rufe Snow Dr,Fort Worth,TX,76148,TARRANT,Grocery Store,32.861916,-97.237885,170425
1514874,Tropical Foods African Market,7420 N Beach St,Fort Worth,TX,76137,TARRANT,Grocery Store,32.873138,-97.288956,172804
1481329,Anae Shop,6080 S Hulen St,Fort Worth,TX,76132,TARRANT,Grocery Store,32.658997,-97.402,174193
1481531,La Hacienda Supermarket,5450 E Fm 1187,Burleson,TX,76028,TARRANT,Grocery Store,32.579899,-97.243553,174715
1518526,Rahmani Halal Market Llc,5400 Woodway Dr,Fort Worth,TX,76133,TARRANT,Grocery Store,32.669376,-97.377365,176844
1468440,Foodfest,2700 Western Center Blvd,Fort Worth,TX,76131,TARRANT,Grocery Store,32.860603,-97.321327,177080
1684056,El Cubano Latin Market 2,6728 W Vickery Blvd,Fort Worth,TX,76116,TARRANT,Grocery Store,32.703648,-97.426781,177092
1680508,Conundrum Farms Llc,5544 Rocky Creek Park Rd,Crowley,TX,76036,TARRANT,Farmers and Markets,32.607124,-97.446121,177541
1408338,Town Talk Foods,2320 S Collins St,Arlington,TX,76014,TARRANT,Supermarket,32.70507,-97.097809,177687
1408494,Saginaw Farmers Market,752 S Knowles St,Saginaw,TX,76179,TARRANT,Farmers and Markets,32.849659,-97.377304,177980
1494412,Import Food Mkt,701 E Pioneer Pkwy,Arlington,TX,76010,TARRANT,Supermarket,32.70945,-97.099205,179404
1506378,Ann's Arlington Llc ,101 E Abram St,Arlington,TX,76010,TARRANT,Grocery Store,32.73605,-97.106308,181001
1502538,North Richland Hills Farmers Market,7700 Davis Blvd,North Richland Hills,TX,76182,TARRANT,Grocery Store,32.886452,-97.203003,182276
1537781,Arjan & Angad Llc,5054 Trail Lake Dr,Fort Worth,TX,76133,TARRANT,Grocery Store,32.67009,-97.376656,183695
1588714,HEB Food Store #801 801,3451 Heritage Trace Pkwy,Fort Worth,TX,76177,TARRANT,Supermarket,32.915497,-97.307938,187160
1544608,Nepali Indian Bazaar Retail,3728 Basswood Blvd,Fort Worth,TX,76137,TARRANT,Grocery Store,32.872616,-97.301682,188327
1488307,La Michoacana Meat Market D22,5471 S Cooper St,Arlington,TX,76017,TARRANT,Other,32.657814,-97.133888,189879
1510489,Petra International Market 1,4701 W Sublett Rd,Arlington,TX,76017,TARRANT,Grocery Store,32.64724,-97.182358,190139
1540103,Al Baraka Grocery,406 N Main St,Euless,TX,76039,TARRANT,Grocery Store,32.841751,-97.082191,191013
864739,Fiesta Mart 69,7809 Camp Bowie W,Fort Worth,TX,76116,TARRANT,Super Store,32.722813,-97.449638,194325
1640525,Spice And Slice Bazaar,7451 N Beach St,Fort Worth,TX,76137,TARRANT,Other,32.874424,-97.290359,195697
1552152,La Cubana Latin Market And Bakery,939 W Pioneer Pkwy,Arlington,TX,76013,TARRANT,Grocery Store,32.708817,-97.118652,196332
1552189,Lizzy's African Market,6901 Mccart Ave,Fort Worth,TX,76133,TARRANT,Other,32.641903,-97.368721,196344
1256821,Ben Thanh Central Market,1818 E. Pioneer Parkway,Arlington,TX,76010,TARRANT,Super Store,32.709373,-97.082947,197045
1550465,Tabor Farms NAFMNP,3400 Village Creek Rd.,Ft Worth,TX,76105,TARRANT,Farmers and Markets,32.712635,-97.248528,197613
1577970,Baba's International Market ,203 S Ector Dr,Euless,TX,76040,TARRANT,Grocery Store,32.835258,-97.089844,200270
866294,Supermercado Monterrey 10,1300 Lee Ave,Fort Worth,TX,76164,TARRANT,Supermarket,32.775192,-97.348167,200690
1569072,Micas Carniceria Y Tortilleria Ii ,1833 Fm 730 N,Azle,TX,76020,TARRANT,Grocery Store,32.928085,-97.544121,201243
1656941,Charme Market,5306 Rufe Snow Dr,North Richland Hills,TX,76180,TARRANT,Other,32.845802,-97.237724,201504
923090,EL RIO GRANDE LATIN MARKET 6,3037 South Fwy,FORT WORTH,TX,76104,TARRANT,Super Store,32.707031,-97.318993,202086
