StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Tarrant,48439110301,16.3,"(14.3, 18.1)"
TX,Tarrant,48439110302,14.8,"(13.1, 16.6)"
TX,Tarrant,48439110401,13.4,"(11.8, 15.3)"
TX,Tarrant,48439110402,18.3,"(16.3, 20.4)"
TX,Tarrant,48439110500,13.8,"(12.1, 15.7)"
TX,Tarrant,48439110600,11.7,"(10.2, 13.3)"
TX,Tarrant,48439110703,10.8,"( 9.4, 12.2)"
TX,Tarrant,48439110704,15.0,"(13.1, 17.0)"
TX,Tarrant,48439110705,10.8,"( 9.4, 12.2)"
TX,Tarrant,48439110706,14.3,"(12.6, 16.0)"
TX,Tarrant,48439110805,9.1,"( 7.9, 10.4)"
TX,Tarrant,48439110806,9.1,"( 7.8, 10.3)"
TX,Tarrant,48439110807,10.3,"( 9.1, 11.7)"
TX,Tarrant,48439110808,8.7,"( 7.5, 10.1)"
TX,Tarrant,48439110809,10.2,"( 8.8, 11.8)"
TX,Tarrant,48439110901,11.1,"( 9.5, 12.7)"
TX,Tarrant,48439110903,9.5,"( 8.1, 11.0)"
TX,Tarrant,48439110905,11.5,"( 9.9, 13.3)"
TX,Tarrant,48439110906,11.1,"( 9.6, 12.7)"
TX,Tarrant,48439110907,10.0,"( 8.7, 11.4)"
TX,Tarrant,48439111003,12.5,"(11.0, 14.3)"
TX,Tarrant,48439111010,12.2,"(10.7, 13.9)"
TX,Tarrant,48439111015,10.8,"( 9.5, 12.3)"
TX,Tarrant,48439111018,12.1,"(10.6, 13.9)"
TX,Tarrant,48439111019,12.7,"(11.1, 14.4)"
TX,Tarrant,48439111020,14.7,"(12.9, 16.5)"
TX,Tarrant,48439111021,11.8,"(10.4, 13.3)"
TX,Tarrant,48439111022,9.7,"( 8.5, 10.9)"
TX,Tarrant,48439111023,11.4,"(10.0, 12.9)"
TX,Tarrant,48439111024,12.7,"(11.1, 14.5)"
TX,Tarrant,48439111025,12.7,"(11.1, 14.3)"
TX,Tarrant,48439111026,11.8,"(10.3, 13.2)"
TX,Tarrant,48439111027,11.0,"( 9.6, 12.5)"
TX,Tarrant,48439111028,10.8,"( 9.5, 12.2)"
TX,Tarrant,48439111029,10.0,"( 8.7, 11.2)"
TX,Tarrant,48439111030,9.5,"( 8.2, 10.8)"
TX,Tarrant,48439111031,9.2,"( 8.0, 10.5)"
TX,Tarrant,48439111032,11.3,"( 9.7, 12.8)"
TX,Tarrant,48439111033,10.0,"( 8.7, 11.3)"
TX,Tarrant,48439111102,15.7,"(13.8, 17.6)"
TX,Tarrant,48439111103,17.6,"(15.6, 19.5)"
TX,Tarrant,48439111104,22.2,"(19.8, 24.6)"
TX,Tarrant,48439111202,16.1,"(14.3, 18.0)"
TX,Tarrant,48439111203,9.9,"( 8.7, 11.2)"
TX,Tarrant,48439111204,11.3,"( 9.7, 12.9)"
TX,Tarrant,48439111304,9.9,"( 8.4, 11.3)"
TX,Tarrant,48439111306,11.8,"(10.3, 13.4)"
TX,Tarrant,48439111307,10.9,"( 9.4, 12.3)"
TX,Tarrant,48439111308,11.3,"( 9.9, 12.8)"
TX,Tarrant,48439111309,11.7,"(10.3, 13.2)"
TX,Tarrant,48439111311,9.4,"( 8.2, 10.8)"
TX,Tarrant,48439111312,10.3,"( 8.8, 12.0)"
TX,Tarrant,48439111314,9.4,"( 8.2, 10.8)"
TX,Tarrant,48439111315,11.2,"( 9.8, 12.8)"
TX,Tarrant,48439111316,9.6,"( 8.3, 11.0)"
TX,Tarrant,48439111317,13.2,"(11.7, 14.9)"
TX,Tarrant,48439111318,12.2,"(10.7, 13.8)"
TX,Tarrant,48439111319,9.5,"( 8.2, 10.7)"
TX,Tarrant,48439111320,9.1,"( 7.9, 10.5)"
TX,Tarrant,48439111402,9.8,"( 8.5, 11.3)"
TX,Tarrant,48439111405,12.9,"(11.2, 14.5)"
TX,Tarrant,48439111406,9.9,"( 8.5, 11.2)"
TX,Tarrant,48439111407,10.2,"( 8.8, 11.8)"
TX,Tarrant,48439111408,11.9,"(10.4, 13.6)"
TX,Tarrant,48439111409,11.1,"( 9.6, 12.7)"
TX,Tarrant,48439111410,10.2,"( 8.9, 11.6)"
TX,Tarrant,48439111411,11.2,"( 9.8, 12.7)"
TX,Tarrant,48439111505,9.5,"( 8.2, 10.9)"
TX,Tarrant,48439111506,13.9,"(12.2, 15.8)"
TX,Tarrant,48439111513,13.8,"(12.2, 15.5)"
TX,Tarrant,48439111514,11.0,"( 9.7, 12.4)"
TX,Tarrant,48439111516,13.3,"(11.7, 14.9)"
TX,Tarrant,48439111522,15.3,"(13.5, 17.2)"
TX,Tarrant,48439111525,16.5,"(14.6, 18.3)"
TX,Tarrant,48439111526,12.7,"(11.2, 14.5)"
TX,Tarrant,48439111529,12.2,"(10.5, 14.1)"
TX,Tarrant,48439111530,10.9,"( 9.4, 12.6)"
TX,Tarrant,48439111531,12.8,"(11.1, 14.6)"
TX,Tarrant,48439111532,10.9,"( 9.5, 12.3)"
TX,Tarrant,48439111533,11.4,"( 9.9, 13.0)"
