StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Dallas,48113009304,19.4,"(17.4, 21.6)"
TX,Dallas,48113009401,11.2,"( 9.7, 12.9)"
TX,Dallas,48113009402,8.0,"( 6.8,  9.2)"
TX,Dallas,48113009500,9.2,"( 7.9, 10.8)"
TX,Dallas,48113009603,9.3,"( 8.1, 10.7)"
TX,Dallas,48113009604,12.6,"(11.0, 14.4)"
TX,Dallas,48113009605,11.6,"(10.2, 13.4)"
TX,Dallas,48113009607,8.6,"( 7.5,  9.9)"
TX,Dallas,48113009608,10.6,"( 9.1, 12.3)"
TX,Dallas,48113009609,8.3,"( 7.2,  9.7)"
TX,Dallas,48113009610,14.3,"(12.5, 16.1)"
TX,Dallas,48113009611,13.5,"(11.8, 15.2)"
TX,Dallas,48113009701,15.4,"(13.6, 17.5)"
TX,Dallas,48113009702,8.4,"( 7.2,  9.7)"
TX,Dallas,48113009802,17.1,"(15.1, 19.4)"
TX,Dallas,48113009803,12.3,"(10.8, 14.1)"
TX,Dallas,48113009804,15.3,"(13.5, 17.3)"
TX,Dallas,48113009900,6.2,"( 5.4,  7.0)"
TX,Dallas,48113010001,21.7,"(19.6, 24.0)"
TX,Dallas,48113010002,9.3,"( 8.1, 10.6)"
TX,Dallas,48113010003,5.7,"( 4.9,  6.5)"
TX,Dallas,48113010101,16.5,"(14.6, 18.5)"
TX,Dallas,48113010102,19.6,"(17.2, 22.2)"
TX,Dallas,48113010500,19.0,"(16.9, 21.1)"
TX,Dallas,48113010601,14.6,"(12.7, 16.6)"
TX,Dallas,48113010602,17.6,"(15.6, 19.8)"
TX,Dallas,48113010701,16.0,"(14.1, 18.1)"
TX,Dallas,48113010704,18.2,"(16.3, 20.3)"
TX,Dallas,48113010804,24.1,"(21.9, 26.5)"
TX,Dallas,48113010805,17.2,"(15.3, 19.2)"
TX,Dallas,48113010806,13.4,"(11.7, 15.2)"
