,StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI,CHD_CrudePrev,diabetes_pct_rank,chd_pct_rank,raw_composite_rank,final_health_composite
285,TX,Harris,48201314001,9.3,"( 8.1, 10.5)",4.9,0.16666666666666666,0.39054054054054055,0.2786036036036036,0.26216216216216215
286,TX,Harris,48201314003,5.5,"( 4.7,  6.3)",1.7,0.016216216216216217,0.005855855855855856,0.011036036036036036,0.009009009009009009
287,TX,Harris,48201314004,6.3,"( 5.5,  7.2)",2.1,0.032432432432432434,0.013513513513513514,0.022972972972972974,0.021621621621621623
288,TX,Harris,48201314005,8.8,"( 7.6, 10.0)",3.8,0.13963963963963963,0.15,0.1448198198198198,0.12342342342342343
289,TX,Harris,48201314301,13.5,"(11.7, 15.3)",4.5,0.540990990990991,0.29774774774774776,0.4193693693693694,0.4207207207207207
290,TX,Harris,48201314302,11.9,"(10.3, 13.7)",3.8,0.41711711711711713,0.15,0.28355855855855855,0.26981981981981984
291,TX,Harris,48201314401,4.4,"( 3.8,  5.1)",1.6,0.006306306306306306,0.0045045045045045045,0.005405405405405406,0.0045045045045045045
292,TX,Harris,48201314402,6.6,"( 5.7,  7.5)",2.4,0.03738738738738739,0.022072072072072072,0.02972972972972973,0.027927927927927927
293,TX,Harris,48201320100,16.4,"(14.4, 18.5)",6.3,0.7427927927927928,0.7297297297297297,0.7362612612612612,0.7531531531531531
294,TX,Harris,48201320201,19.6,"(17.4, 21.9)",7.4,0.9031531531531531,0.8860360360360361,0.8945945945945946,0.9004504504504505
295,TX,Harris,48201320202,19.6,"(17.4, 21.9)",7.4,0.9031531531531531,0.8860360360360361,0.8945945945945946,0.9004504504504505
296,TX,Harris,48201320500,15.9,"(13.8, 17.9)",5.7,0.7036036036036036,0.5914414414414414,0.6475225225225225,0.654054054054054
297,TX,Harris,48201320601,16.8,"(14.7, 18.9)",6.2,0.768918918918919,0.7121621621621622,0.7405405405405405,0.7603603603603604
298,TX,Harris,48201320602,20.9,"(18.5, 23.3)",8.2,0.9373873873873874,0.9427927927927928,0.9400900900900901,0.9423423423423424
299,TX,Harris,48201320700,14.3,"(12.6, 16.1)",5.4,0.5936936936936937,0.5121621621621621,0.552927927927928,0.5653153153153153
300,TX,Harris,48201320800,18.2,"(16.1, 20.5)",7.0,0.8396396396396396,0.8324324324324325,0.836036036036036,0.8463963963963964
301,TX,Harris,48201320901,17.2,"(15.2, 19.3)",6.3,0.7900900900900901,0.7297297297297297,0.7599099099099099,0.7734234234234234
302,TX,Harris,48201320902,13.5,"(12.0, 15.3)",5.0,0.540990990990991,0.41396396396396395,0.4774774774774775,0.48018018018018016
303,TX,Harris,48201321001,16.4,"(14.6, 18.5)",6.1,0.7427927927927928,0.6887387387387387,0.7157657657657657,0.7337837837837838
304,TX,Harris,48201321002,14.9,"(13.1, 16.8)",5.8,0.6387387387387388,0.613063063063063,0.6259009009009009,0.6288288288288288
305,TX,Harris,48201321101,9.8,"( 8.5, 11.1)",3.3,0.2045045045045045,0.08153153153153153,0.143018018018018,0.12162162162162163
