StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Dallas,48113008802,8.7,"( 7.7,  9.8)"
TX,Dallas,48113009001,4.8,"( 4.2,  5.4)"
TX,Dallas,48113009002,6.4,"( 5.7,  7.2)"
TX,Dallas,48113009101,5.2,"( 4.7,  5.9)"
TX,Dallas,48113009103,6.9,"( 6.1,  7.6)"
TX,Dallas,48113009104,6.3,"( 5.6,  7.1)"
TX,Dallas,48113009105,6.4,"( 5.8,  7.2)"
TX,Dallas,48113009202,6.9,"( 6.1,  7.7)"
TX,Dallas,48113009203,6.0,"( 5.2,  6.8)"
TX,Dallas,48113009204,6.2,"( 5.5,  7.0)"
TX,Dallas,48113009301,5.3,"( 4.6,  6.0)"
TX,Dallas,48113009303,6.5,"( 5.7,  7.2)"
TX,Dallas,48113009304,7.2,"( 6.4,  8.1)"
TX,Dallas,48113009401,4.8,"( 4.2,  5.6)"
TX,Dallas,48113009402,4.5,"( 3.9,  5.2)"
TX,Dallas,48113009500,5.2,"( 4.5,  6.0)"
TX,Dallas,48113009603,5.2,"( 4.5,  5.9)"
TX,Dallas,48113009604,6.8,"( 6.0,  7.8)"
TX,Dallas,48113009605,4.9,"( 4.4,  5.6)"
TX,Dallas,48113009607,4.6,"( 4.0,  5.3)"
TX,Dallas,48113009608,6.0,"( 5.1,  6.9)"
TX,Dallas,48113009609,5.0,"( 4.4,  5.7)"
TX,Dallas,48113009610,5.2,"( 4.5,  5.9)"
TX,Dallas,48113009611,5.5,"( 4.9,  6.2)"
TX,Dallas,48113009701,6.7,"( 5.9,  7.5)"
TX,Dallas,48113009702,4.4,"( 3.9,  5.1)"
TX,Dallas,48113009802,6.6,"( 5.8,  7.5)"
TX,Dallas,48113009803,5.0,"( 4.3,  5.6)"
TX,Dallas,48113009804,5.3,"( 4.6,  6.0)"
TX,Dallas,48113009900,2.2,"( 1.9,  2.4)"
TX,Dallas,48113010001,9.2,"( 8.4, 10.2)"
TX,Dallas,48113010002,3.6,"( 3.2,  4.2)"
TX,Dallas,48113010003,2.4,"( 2.1,  2.7)"
TX,Dallas,48113010101,6.2,"( 5.5,  7.0)"
TX,Dallas,48113010102,7.8,"( 6.8,  8.9)"
TX,Dallas,48113010500,7.2,"( 6.4,  8.0)"
TX,Dallas,48113010601,5.5,"( 4.7,  6.3)"
TX,Dallas,48113010602,6.5,"( 5.7,  7.3)"
TX,Dallas,48113010701,6.0,"( 5.2,  6.9)"
TX,Dallas,48113010704,6.9,"( 6.2,  7.7)"
TX,Dallas,48113010804,10.5,"( 9.5, 11.5)"
TX,Dallas,48113010805,6.4,"( 5.7,  7.1)"
TX,Dallas,48113010806,5.4,"( 4.8,  6.2)"
TX,Dallas,48113010807,6.9,"( 6.2,  7.7)"
TX,Dallas,48113010808,5.5,"( 4.9,  6.3)"
TX,Dallas,48113010809,5.8,"( 5.2,  6.6)"
TX,Dallas,48113010903,4.5,"( 4.0,  5.1)"
TX,Dallas,48113010904,4.0,"( 3.5,  4.5)"
TX,Dallas,48113010905,5.7,"( 5.0,  6.3)"
TX,Dallas,48113010906,5.3,"( 4.6,  6.1)"
TX,Dallas,48113011002,6.7,"( 5.8,  7.8)"
TX,Dallas,48113011003,8.3,"( 7.2,  9.5)"
TX,Dallas,48113011004,6.4,"( 5.7,  7.3)"
TX,Dallas,48113011101,7.5,"( 6.4,  8.6)"
TX,Dallas,48113011103,8.1,"( 7.2,  9.2)"
TX,Dallas,48113011104,8.1,"( 7.2,  9.0)"
TX,Dallas,48113011105,7.1,"( 6.3,  7.9)"
TX,Dallas,48113011201,5.6,"( 4.9,  6.2)"
TX,Dallas,48113011202,6.4,"( 5.6,  7.4)"
TX,Dallas,48113011300,8.4,"( 7.4,  9.5)"
TX,Dallas,48113011401,6.4,"( 5.7,  7.2)"
TX,Dallas,48113011500,8.4,"( 7.6,  9.3)"
TX,Dallas,48113011601,7.8,"( 7.0,  8.8)"
TX,Dallas,48113011603,5.4,"( 4.8,  6.1)"
TX,Dallas,48113011604,4.8,"( 4.3,  5.5)"
TX,Dallas,48113011701,5.6,"( 5.0,  6.3)"
TX,Dallas,48113011702,5.8,"( 5.2,  6.4)"
TX,Dallas,48113011801,5.2,"( 4.6,  5.8)"
TX,Dallas,48113011802,6.8,"( 6.0,  7.6)"
TX,Dallas,48113011901,5.8,"( 5.1,  6.5)"
TX,Dallas,48113011902,6.1,"( 5.5,  6.9)"
TX,Dallas,48113012000,5.7,"( 5.0,  6.3)"
TX,Dallas,48113012101,5.6,"( 5.0,  6.3)"
TX,Dallas,48113012102,5.8,"( 5.2,  6.6)"
TX,Dallas,48113012206,5.0,"( 4.4,  5.6)"
TX,Dallas,48113012207,5.9,"( 5.3,  6.7)"
TX,Dallas,48113012208,7.7,"( 6.9,  8.6)"
TX,Dallas,48113012209,4.6,"( 4.0,  5.3)"
TX,Dallas,48113012210,5.3,"( 4.8,  6.0)"
TX,Dallas,48113012211,6.6,"( 5.9,  7.4)"
TX,Dallas,48113012212,5.8,"( 5.1,  6.6)"
TX,Dallas,48113012213,4.7,"( 4.0,  5.3)"
TX,Dallas,48113012301,5.3,"( 4.7,  6.0)"
TX,Dallas,48113012302,7.3,"( 6.6,  8.1)"
TX,Dallas,48113012400,5.5,"( 4.7,  6.3)"
TX,Dallas,48113012501,4.9,"( 4.2,  5.5)"
TX,Dallas,48113012502,6.8,"( 6.1,  7.7)"
TX,Dallas,48113012601,5.7,"( 5.1,  6.4)"
TX,Dallas,48113012603,5.3,"( 4.6,  6.1)"
TX,Dallas,48113012604,6.2,"( 5.6,  6.9)"
TX,Dallas,48113012701,7.3,"( 6.5,  8.2)"
TX,Dallas,48113012702,6.2,"( 5.5,  6.9)"
TX,Dallas,48113012801,6.5,"( 5.5,  7.6)"
TX,Dallas,48113012802,4.6,"( 4.0,  5.3)"
TX,Dallas,48113012900,4.3,"( 3.7,  4.9)"
TX,Dallas,48113013005,5.4,"( 4.6,  6.4)"
TX,Dallas,48113013007,5.7,"( 4.9,  6.4)"
TX,Dallas,48113013008,5.3,"( 4.6,  6.1)"
TX,Dallas,48113013009,4.4,"( 3.9,  5.0)"
TX,Dallas,48113013010,4.2,"( 3.7,  4.7)"
TX,Dallas,48113013011,4.4,"( 3.9,  4.9)"
TX,Dallas,48113013012,4.4,"( 3.8,  5.0)"
TX,Dallas,48113013013,4.5,"( 3.9,  5.3)"
TX,Dallas,48113013101,5.6,"( 4.9,  6.3)"
