StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Travis,48453044700,15.4,"(13.6, 17.3)"
TX,Travis,48453044800,10.6,"( 9.3, 11.9)"
TX,Travis,48453044900,13.0,"(11.7, 14.6)"
TX,Travis,48453045000,7.2,"( 6.3,  8.2)"
TX,Travis,48453045100,7.3,"( 6.4,  8.3)"
TX,Travis,48453045200,7.7,"( 6.7,  8.8)"
TX,Travis,48453045300,4.3,"( 3.7,  4.9)"
TX,Travis,48453045400,3.9,"( 3.4,  4.4)"
TX,Travis,48453045500,11.5,"(10.2, 13.0)"
TX,Travis,48453045600,6.1,"( 5.3,  7.0)"
TX,Travis,48453045700,8.3,"( 7.3,  9.4)"
TX,Travis,48453045800,13.8,"(12.3, 15.5)"
TX,Travis,48453045900,8.7,"( 7.7,  9.9)"
TX,Travis,48453046000,10.9,"( 9.7, 12.3)"
TX,Travis,48453046100,7.2,"( 6.3,  8.1)"
TX,Travis,48453046200,7.5,"( 6.5,  8.4)"
TX,Travis,48453046300,11.5,"( 9.9, 13.2)"
TX,Travis,48453046400,8.8,"( 7.7,  9.9)"
TX,Travis,48453046500,9.7,"( 8.5, 10.9)"
TX,Travis,48453046600,8.4,"( 7.3,  9.4)"
TX,Travis,48453046700,9.1,"( 7.9, 10.5)"
TX,Travis,48453046800,7.8,"( 6.8,  8.9)"
TX,Travis,48453046900,7.3,"( 6.4,  8.3)"
TX,Travis,48453047000,10.0,"( 8.7, 11.4)"
