Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1665832,TRADER JOE'S BEE CAVE 450,12812 Shops Pkwy,Austin,TX,78738,TRAVIS,Supermarket,30.306204,-97.941841,207647
815269,Fiesta Mart 64,5510 S IH 35,Austin,TX,78745,TRAVIS,Super Store,30.200447,-97.76445,208325
1108104,JD's Supermarket 6,9111 Fm 812,Austin,TX,78719,TRAVIS,Super Store,30.161308,-97.687012,208981
1129528,Star Market,7930 Thaxton Rd,Austin,TX,78747,TRAVIS,Grocery Store,30.157803,-97.744362,209106
1217616,International Food-Market,11331 N Lamar Blvd,Austin,TX,78753,TRAVIS,Supermarket,30.382557,-97.685997,209303
1577381,Kabul International Market,6611 Airport Blvd,Austin,TX,78752,TRAVIS,Grocery Store,30.330864,-97.715111,212402
1559416,JD'S Supermarket 9,6214 E Riverside Dr,Austin,TX,78741,TRAVIS,Grocery Store,30.22571,-97.703896,213757
889947,Shahi Foods,12410D N Lamar Blvd,Austin,TX,78753,TRAVIS,Grocery Store,30.407286,-97.679108,214230
1532388,La Mexicana Supermercado #5 ,2004 East William Cannon Dr,Austin,TX,78744,TRAVIS,Supermarket,30.187895,-97.763054,216126
1198690,Bread Basket,5200 Ross Road,Delvalle,TX,78617,TRAVIS,Supermarket,30.177704,-97.616241,217617
1657076,La Mexicana Supermercado,14236 Fm 969 Rd,Austin,TX,78724,TRAVIS,Super Store,30.24872,-97.58416,219121
1597914,Mercado Latino Llc,8704 Lava Hill Rd,Austin,TX,78744,TRAVIS,Grocery Store,30.154022,-97.697273,219427
1100347,Tropical Market,10805 N Lamar Blvd,Austin,TX,78753,TRAVIS,Other,30.376955,-97.689163,219727
1646782,La Fresco Market,111 W William Cannon Dr,Austin,TX,78745,TRAVIS,Grocery Store,30.192822,-97.779381,221664
1275279,La Casa Super Mercado,13015 Dessau Rd,Austin,TX,78754,TRAVIS,Grocery Store,30.398844,-97.641396,222372
1300908,Los Vaqueros 2,6800 Berkman Dr,Austin,TX,78723,TRAVIS,Super Store,30.320219,-97.689079,223432
1308834,Masterson Super Mercado Mexicana,701 Masterson Pass,Austin,TX,78753,TRAVIS,Other,30.370831,-97.691772,223607
1300901,Los Vaqueros 1,8752 Research Blvd,Austin,TX,78758,TRAVIS,Super Store,30.365585,-97.718513,226757
1590492,Bread Basket,12201 Pearce Ln,Del Valle,TX,78617,TRAVIS,Grocery Store,30.172255,-97.630653,233525
1606825,Farmer George Farmers Market,901 Old Austin Hutto Rd,Pflugerville,TX,78660,TRAVIS,Farmers and Markets,30.443138,-97.607178,238236
1622976,Casa Grande Supermercado #3,11118 S 1st St,Austin,TX,78748,TRAVIS,Grocery Store,30.144781,-97.804657,242915
1620376,HEB Food Store 804,2641 E. Pflugerville Pkwy,Pflugerville,TX,78660,TRAVIS,Supermarket,30.447937,-97.586891,243004
1621729,Africa's Best Food Market,1615 Grand Avenue Pkwy,Pflugerville,TX,78660,TRAVIS,Other,30.455408,-97.659081,245845
1665348,La Mexicana Supermercado #6,12937 N Fm 973 Rd,Manor,TX,78653,TRAVIS,Super Store,30.347786,-97.5392,248246
1678844,Afghan Halal Market Austin,9200 N Lamar Blvd,Austin,TX,78753,TRAVIS,Grocery Store,30.361404,-97.698631,252039
1690875,Poco Loco Supermercado 25,724 Eberhart Ln,Austin,TX,78745,TRAVIS,Supermarket,30.201572,-97.786377,252976
