Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,ObjectId
1699117,HEB Food Store 817,2351 W Interstate Highway 635,Irving,TX,75063,    ,DALLAS,Supermarket,32.921303,-96.983322,540
1402621,Homefoods I I I Llc,2301 W Rochelle Rd,Irving,TX,75062,7050,DALLAS,Grocery Store,32.841888,-96.97538,594
1689960,Fair Park Farmers Market,3535 Grand Ave,Dallas,TX,75210,1006,DALLAS,Farmers and Markets,32.778282,-96.763084,644
1634103,Joe V's Smart Shop 805,7700 Samuell Blvd,Dallas,TX,75227,    ,DALLAS,Supermarket,32.792328,-96.68573,1582
1627332,Abyssinia Market Irving ,4010 N Belt Ln Rd,Irving,TX,75038,    ,DALLAS,Grocery Store,32.867268,-96.981628,2054
1627921,Kelley Produce Dfm,920 S Harwood,Dallas,TX,75201,    ,DALLAS,Other,32.777588,-96.790024,2309
1397707,Cherry Grocery Store,3801 W Walnut St,Garland,TX,75042,6258,DALLAS,Grocery Store,32.916832,-96.68792,2764
245243,Target T 1836,739 N Highway 67,Cedar Hill,TX,75104,2142,DALLAS,Super Store,32.601971,-96.934326,3013
250180,Walmart Supercenter 789,200 US Highway 80 E,Mesquite,TX,75149,1656,DALLAS,Super Store,32.78878,-96.599113,3223
255060,KROGER 511,10677 E Northwest Hwy,Dallas,TX,75238,4899,DALLAS,Super Store,32.865559,-96.701599,3391
244478,NEW TRUONG NGUYEN MARKET,3555 W Walnut St,Garland,TX,75042,4016,DALLAS,Super Store,32.918491,-96.684555,3557
236670,TOM THUMB  3621,4010 N Macarthur Blvd,Irving,TX,75038,6413,DALLAS,Supermarket,32.860073,-96.957474,4491
267426,Target 1489,5301 N Garland Ave,Garland,TX,75040,2716,DALLAS,Super Store,32.965866,-96.646782,4873
228350,SUPER MERCADO MEXICO # 3,7828 Lake June Rd,Dallas,TX,75217,1601,DALLAS,Supermarket,32.734192,-96.687202,5001
286040,KROGER 448,950 E Sandy Lake Rd,Coppell,TX,75019,3109,DALLAS,Super Store,32.970753,-96.960983,5367
287398,Walmart SUPERCENTER 5147,1521 S Cockrell Hill Rd,Dallas,TX,75211,    ,DALLAS,Super Store,32.72868,-96.891541,5594
239168,SUPER MERCADO MEXICO # 4,5535 Columbia Ave,Dallas,TX,75214,5123,DALLAS,Supermarket,32.800983,-96.75666,5706
284355,Fiesta Mart 54,2940 S 1st St,Garland,TX,75041,3437,DALLAS,Super Store,32.880661,-96.63002,5736
231026,TOM THUMB  1784,1501 Pioneer Rd,Mesquite,TX,75149,6032,DALLAS,Supermarket,32.746086,-96.586266,6574
233120,Walmart SUPERCENTER 880,4100 W Airport Fwy,Irving,TX,75062,5913,DALLAS,Super Store,32.836632,-97.006607,7012
280346,Fiesta Mart 40,5334 Ross Ave,Dallas,TX,75206,7453,DALLAS,Super Store,32.80949,-96.7705,7108
312393,Albertsons 0269,2150 N Josey Ln,Carrollton,TX,75006,2991,DALLAS,Supermarket,32.974655,-96.887741,7223
278236,JERRYS SUPERMARKET #3,532 W Jefferson Blvd,Dallas,TX,75208,4722,DALLAS,Supermarket,32.743134,-96.831673,7320
309499,Walmart 3225,2501 LAKEVIEW PKWY,ROWLETT,TX,75088,    ,DALLAS,Super Store,32.908401,-96.578308,7526
309801,TOM THUMB 1973,7000 Snider Plz,Dallas,TX,75205,1335,DALLAS,Supermarket,32.850533,-96.787849,7562
308464,KIEST MARKET,3807 E Kiest Blvd,Dallas,TX,75203,4122,DALLAS,Grocery Store,32.738579,-96.789238,7666
380409,Fiesta Mart 32,9727 Webb Chapel Rd,Dallas,TX,75220,3555,DALLAS,Super Store,32.867172,-96.866028,8130
380578,Albertsons 4260,2165 Buckingham Rd,Richardson,TX,75081,5477,DALLAS,Supermarket,32.931278,-96.683952,8147
381996,TOM THUMB  3623,210 E Pleasant Run Rd,Desoto,TX,75115,3938,DALLAS,Supermarket,32.603264,-96.855812,8225
291608,Walmart SUPERCENTER 2975,3959 Broadway Blvd,Garland,TX,75043,2586,DALLAS,Super Store,32.865517,-96.606361,8624
274004,La Michoacana Meat Market 07,833 N Westmoreland Rd,Dallas,TX,75211,2524,DALLAS,Super Store,32.75116,-96.875183,8724
315515,Whole Foods Market 10140,4100 Lomo Alto Dr,Dallas,TX,75219,1535,DALLAS,Super Store,32.820919,-96.815041,8922
296764,TOM THUMB  3560,8698 Skillman St,Dallas,TX,75243,8265,DALLAS,Supermarket,32.896137,-96.720451,9264
297044,Walmart Supercenter 2427,9301 Forest Lane,DALLAS,TX,75243,    ,DALLAS,Super Store,32.91087,-96.738815,9283
332357,KROGER 559,1406 W Walnut St,Garland,TX,75042,5841,DALLAS,Super Store,32.914948,-96.65007,9355
297107,La Michoacana Meat Market 02,8702 Spring Valley Rd,Dallas,TX,75240,4232,DALLAS,Supermarket,32.939621,-96.752419,9373
297668,TOM THUMB  1786,4215 S Carrier Pkwy,Grand Prairie,TX,75052,3203,DALLAS,Supermarket,32.671246,-97.003349,9719
290356,SARAS MEDITERRANEAN FOOD,750 S Sherman St,Richardson,TX,75081,4028,DALLAS,Super Store,32.942101,-96.739517,10186
349235,COX FARMS MARKET,1026 S Main St,Duncanville,TX,75137,2320,DALLAS,Supermarket,32.641109,-96.908379,10657
351871,TOM THUMB  3563,633 W Wheatland Rd,Duncanville,TX,75116,4517,DALLAS,Supermarket,32.648357,-96.922798,10832
437147,TOM THUMB  2526,39 Arapaho Village,Richardson,TX,75080,    ,DALLAS,Supermarket,32.962391,-96.749229,11078
342875,TOM THUMB  2642,5809 E Lovers Ln,Dallas,TX,75206,4324,DALLAS,Supermarket,32.85112,-96.76696,11373
342686,Walmart STORE 896,2225 W Interstate 20,Grand Prairie,TX,75052,3926,DALLAS,Super Store,32.675476,-97.035652,11583
339842,TOM THUMB  1781,106 N Denton Tap Rd,Coppell,TX,75019,2138,DALLAS,Supermarket,32.97057,-96.992004,11818
317988,TOM THUMB  3597,11920 Preston Rd,Dallas,TX,75230,2711,DALLAS,Supermarket,32.910892,-96.802399,12112
256065,TOM THUMB  4606,1509 Pioneer Rd,Mesquite,TX,75149,    ,DALLAS,Supermarket,32.745941,-96.583542,12471
265405,Albertsons 4129,2828 Motley Dr,Mesquite,TX,75150,3425,DALLAS,Supermarket,32.802673,-96.646255,13053
339383,ALBERTSONS 4133,427 E Fm 1382,Cedar Hill,TX,75104,6027,DALLAS,Supermarket,32.591988,-96.936859,13942
457504,Walmart 1055,5302 N GARLAND AVE,GARLAND,TX,75040,    ,DALLAS,Super Store,32.962402,-96.642502,14542
457677,TOM THUMB  2578,2535 Firewheel Pkwy,Garland,TX,75040,2862,DALLAS,Supermarket,32.938431,-96.604256,14559
360677,KROGER 495,515 S Macarthur Blvd,Irving,TX,75060,2730,DALLAS,Super Store,32.809299,-96.960091,15796
437977,Whole Foods Market 10227,11700 Preston Rd,Dallas,TX,75230,6112,DALLAS,Super Store,32.908531,-96.801857,15798
372399,TOM THUMB  3522,522 Preston Royal,Dallas,TX,75230,    ,DALLAS,Supermarket,32.894958,-96.803238,15818
361068,Fiesta Mart 57,2951 S Buckner Blvd,Dallas,TX,75227,6908,DALLAS,Super Store,32.761608,-96.684319,15951
417613,KROGER 213,752 Wynnewood Village Shp Ctr,Dallas,TX,75224,1831,DALLAS,Super Store,32.723282,-96.832298,16004
441834,SUPER MERCADO MEXICO # 1,501 S Rosemont Ave,Dallas,TX,75208,5841,DALLAS,Grocery Store,32.741077,-96.84816,16160
404012,SAVERS COST PLUS # 525,504 N O Connor Rd,Irving,TX,75061,8421,DALLAS,Super Store,32.818645,-96.947861,17107
330068,Fiesta Mart 53,975 E Irving Blvd,Irving,TX,75060,3151,DALLAS,Super Store,32.812954,-96.935005,17565
475130,Target Store 1775,16371 Coit Rd,Dallas,TX,75248,    ,DALLAS,Super Store,32.975258,-96.768814,18069
503883,KROGER 893,1919 FAITHON LUCAS,MESQUITE,TX,75181,    ,DALLAS,Super Store,32.743679,-96.55265,18913
1594446,Cedar Hill Farmers Market ,300 Houston St,Cedar Hill,TX,75104,2678,DALLAS,Farmers and Markets,32.587799,-96.956619,18942
480897,KROGER 450,3600 Gus Thomasson Rd,Mesquite,TX,75150,6200,DALLAS,Super Store,32.813625,-96.634895,19074
481365,KROGER 518,5665 E Mockingbird Ln,Dallas,TX,75206,5380,DALLAS,Super Store,32.836658,-96.770271,19106
540698,Albertsons 4231,215 N Carrier Pkwy,Grand Prairie,TX,75050,5425,DALLAS,Supermarket,32.743946,-97.018181,19692
540797,TOM THUMB 2990,7117 Inwood Rd,Dallas,TX,75209,4898,DALLAS,Supermarket,32.844452,-96.821503,19750
428179,KROGER  527,200 W Camp Wisdom Rd,Duncanville,TX,75116,3329,DALLAS,Super Store,32.660671,-96.909241,20120
388521,La Michoacana Meat Market 10,1630 E Main St,Grand Prairie,TX,75050,6032,DALLAS,Supermarket,32.747978,-96.982925,20574
432879,Foodland Markets #3,1314 S Buckner Blvd,Dallas,TX,75217,1742,DALLAS,Super Store,32.734982,-96.681625,20958
428155,TOM THUMB 2561,925 Northwest Hwy,Garland,TX,75041,5827,DALLAS,Supermarket,32.862823,-96.642097,20993
400454,La Potosina Carniceria,5302 Singleton Blvd,Dallas,TX,75212,3243,DALLAS,Grocery Store,32.778069,-96.908272,21606
403290,Walmart SUPERCENTER 3224,555 W I 30,Garland,TX,75043,5702,DALLAS,Super Store,32.842365,-96.59774,21888
407622,KROGER 545,1001 N BECKLEY,DESOTO,TX,75115,    ,DALLAS,Super Store,32.605659,-96.823433,22019
507656,Walmart Supercenter 471,150 N Interstate 35 E,Lancaster,TX,75146,1844,DALLAS,Super Store,32.591316,-96.82196,22249
411039,Fiesta Mart 58,8060 Spring Valley Rd,Dallas,TX,75240,3827,DALLAS,Super Store,32.938869,-96.766922,22285
406601,TOM THUMB  3650,14999 Preston Rd,Dallas,TX,75254,9116,DALLAS,Supermarket,32.952484,-96.805229,22706
563877,Albertsons 4289,320 Casa Linda Plz,Dallas,TX,75218,3414,DALLAS,Supermarket,32.834888,-96.702156,22945
306778,KROGER 588,9140 Forest Ln,Dallas,TX,75243,4202,DALLAS,Super Store,32.908112,-96.745049,23035
306851,Super Mercado Monterrey,300 E Jefferson Blvd,Dallas,TX,75203,2632,DALLAS,Super Store,32.744846,-96.820168,23043
566515,KROGER 429,2201 W Grauwyler Rd,Irving,TX,75061,4345,DALLAS,Super Store,32.828999,-96.975128,23122
443887,Richland Market Grocery Inc.,9410 Walnut St,Dallas,TX,75243,2111,DALLAS,Other,32.923607,-96.73645,24088
597503,La Michoacana Meat Market 13,800 W Jefferson Blvd,Dallas,TX,75208,4923,DALLAS,Supermarket,32.743134,-96.836021,24337
596612,TOM THUMB  2503,4001 Villanova St,Dallas,TX,75225,5317,DALLAS,Supermarket,32.864254,-96.802139,24998
444807,Malone's Cost Plus 3,323 Golden Triangle Shp Ctr,Dallas,TX,75224,4423,DALLAS,Super Store,32.696178,-96.840179,25010
716935,TOM THUMB  3614,315 S Hampton Rd,Dallas,TX,75208,5618,DALLAS,Supermarket,32.74218,-96.856956,26353
420449,TARGET STORE T 1784,6419 Skillman St,Dallas,TX,75231,7109,DALLAS,Super Store,32.864704,-96.744537,26529
370981,HEB Central Market 552,5750 E Lovers Ln,Dallas,TX,75206,2921,DALLAS,Supermarket,32.850964,-96.768822,26606
420861,Jimmy's Food Store,4901 Bryan St,Dallas,TX,75206,7613,DALLAS,Super Store,32.804131,-96.773636,26786
486383,Walmart SUPERCENTER  2976,915 N Town East Blvd,Mesquite,TX,75150,4743,DALLAS,Super Store,32.812256,-96.609375,27052
722326,Walmart NEIGHBORHOOD MKT  5021,2275 Gus Thomasson Rd,Dallas,TX,75228,3002,DALLAS,Super Store,32.836021,-96.674706,28275
686314,Walmart SUPERCENTER  2649,1635 Market Pl,Irving,TX,75063,7239,DALLAS,Super Store,32.919243,-96.967888,28388
1583989,Joppy Momma Farm,7728 Carbondale St,Dallas,TX,75216,4113,DALLAS,Farmers and Markets,32.716854,-96.750969,28514
511100,LA AZTECA MEAT MARKET,3701 W Northwest Hwy,Dallas,TX,75220,4961,DALLAS,Supermarket,32.862423,-96.857307,28610
425067,KROGER 461,5190 Highway 78,Sachse,TX,75048,4202,DALLAS,Super Store,32.970215,-96.604645,29626
691140,Walmart  2667,7401 Samuell Blvd,Dallas,TX,75228,6166,DALLAS,Super Store,32.79417,-96.689323,29756
425493,KROGER 517,160 NORTH COIT RD,RICHARDSON,TX,75080,    ,DALLAS,Super Store,32.952911,-96.767601,29848
492732,Fiesta Mart 29,611 W JEFFERSON BLVD,DALLAS,TX,75208,    ,DALLAS,Super Store,32.743187,-96.833054,29881
462252,KROGER 528,4142 Cedar Springs Rd,Dallas,TX,75219,3522,DALLAS,Super Store,32.813343,-96.812172,30233
838402,El Rancho 1614,14211 Coit Rd,Dallas,TX,75254,2862,DALLAS,Super Store,32.942604,-96.770508,30980
570481,Albertsons 4265,5710 Broadway Blvd,Garland,TX,75043,5818,DALLAS,Supermarket,32.846088,-96.593925,31042
555829,Walmart NEIGHBORHOOD MARKET  2974,1501 Buckingham Rd,Richardson,TX,75081,5304,DALLAS,Super Store,32.931419,-96.697342,31573
472437,Fiesta Mart 34,3030 S Lancaster Rd,Dallas,TX,75216,4455,DALLAS,Super Store,32.71043,-96.803268,32131
571438,TOM THUMB 2643,14280 Marsh Ln,Addison,TX,75001,3857,DALLAS,Supermarket,32.938877,-96.855698,32913
496172,KROGER 436,235 E Fm 1382,Cedar Hill,TX,75104,2146,DALLAS,Super Store,32.598297,-96.94194,33173
799092,TARGET STORE T 55,212 MEDALLION SHOPPING CTR,DALLAS,TX,75214,    ,DALLAS,Super Store,32.856903,-96.752258,33457
494900,Apna Bazaar Grocery,2000 Old Denton Rd,Carrollton,TX,75006,3181,DALLAS,Grocery Store,32.968933,-96.91124,33484
466187,KROGER 577,7505 N Macarthur Blvd,Irving,TX,75063,7511,DALLAS,Super Store,32.909023,-96.96096,34050
466803,Hong Kong Market Place,9780 Walnut St,Dallas,TX,75243,2356,DALLAS,Super Store,32.921951,-96.719048,34200
534052,TOM THUMB  2534,6333 E Mockingbird Ln,Dallas,TX,75214,2692,DALLAS,Supermarket,32.837471,-96.75412,34404
