GEO_ID,NAME,B01003_001E,B01003_001M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total
1400000US48201522301,Census Tract 5223.01; Harris County; Texas,4012,735
1400000US48201522302,Census Tract 5223.02; Harris County; Texas,3259,713
1400000US48201522401,Census Tract 5224.01; Harris County; Texas,6023,991
1400000US48201522402,Census Tract 5224.02; Harris County; Texas,3862,497
1400000US48201522500,Census Tract 5225; Harris County; Texas,5510,283
1400000US48201530101,Census Tract 5301.01; Harris County; Texas,3296,761
1400000US48201530102,Census Tract 5301.02; Harris County; Texas,2971,1319
1400000US48201530200,Census Tract 5302; Harris County; Texas,4156,922
1400000US48201530300,Census Tract 5303; Harris County; Texas,2393,596
1400000US48201530400,Census Tract 5304; Harris County; Texas,3549,818
1400000US48201530501,Census Tract 5305.01; Harris County; Texas,1636,620
1400000US48201530502,Census Tract 5305.02; Harris County; Texas,2491,413
1400000US48201530600,Census Tract 5306; Harris County; Texas,3626,591
1400000US48201530701,Census Tract 5307.01; Harris County; Texas,1421,331
1400000US48201530702,Census Tract 5307.02; Harris County; Texas,4321,1006
1400000US48201530800,Census Tract 5308; Harris County; Texas,3919,811
1400000US48201530900,Census Tract 5309; Harris County; Texas,4670,683
1400000US48201531000,Census Tract 5310; Harris County; Texas,5027,573
1400000US48201531100,Census Tract 5311; Harris County; Texas,3552,658
1400000US48201531200,Census Tract 5312; Harris County; Texas,3801,388
1400000US48201531300,Census Tract 5313; Harris County; Texas,5109,856
1400000US48201531400,Census Tract 5314; Harris County; Texas,2139,285
1400000US48201531500,Census Tract 5315; Harris County; Texas,2639,475
1400000US48201531600,Census Tract 5316; Harris County; Texas,3002,371
1400000US48201531700,Census Tract 5317; Harris County; Texas,3947,500
1400000US48201531800,Census Tract 5318; Harris County; Texas,2928,512
1400000US48201531900,Census Tract 5319; Harris County; Texas,6140,1099
1400000US48201532003,Census Tract 5320.03; Harris County; Texas,4018,1260
1400000US48201532004,Census Tract 5320.04; Harris County; Texas,5291,922
1400000US48201532101,Census Tract 5321.01; Harris County; Texas,3746,900
1400000US48201532102,Census Tract 5321.02; Harris County; Texas,3308,855
1400000US48201532200,Census Tract 5322; Harris County; Texas,3566,751
1400000US48201532301,Census Tract 5323.01; Harris County; Texas,4612,1445
1400000US48201532302,Census Tract 5323.02; Harris County; Texas,4414,727
1400000US48201532400,Census Tract 5324; Harris County; Texas,7362,1088
1400000US48201532502,Census Tract 5325.02; Harris County; Texas,5785,1164
1400000US48201532503,Census Tract 5325.03; Harris County; Texas,5605,1170
1400000US48201532504,Census Tract 5325.04; Harris County; Texas,4644,916
1400000US48201532600,Census Tract 5326; Harris County; Texas,6375,876
1400000US48201532700,Census Tract 5327; Harris County; Texas,5389,1061
1400000US48201532800,Census Tract 5328; Harris County; Texas,2314,390
1400000US48201532900,Census Tract 5329; Harris County; Texas,5094,1046
1400000US48201533000,Census Tract 5330; Harris County; Texas,2525,464
1400000US48201533100,Census Tract 5331; Harris County; Texas,8754,1733
1400000US48201533200,Census Tract 5332; Harris County; Texas,3688,744
1400000US48201533301,Census Tract 5333.01; Harris County; Texas,3154,1610
1400000US48201533302,Census Tract 5333.02; Harris County; Texas,3938,1129
1400000US48201533401,Census Tract 5334.01; Harris County; Texas,4205,542
1400000US48201533402,Census Tract 5334.02; Harris County; Texas,6434,1356
1400000US48201533500,Census Tract 5335; Harris County; Texas,4225,770
1400000US48201533600,Census Tract 5336; Harris County; Texas,5377,577
1400000US48201533701,Census Tract 5337.01; Harris County; Texas,7269,1668
1400000US48201533702,Census Tract 5337.02; Harris County; Texas,3261,546
1400000US48201533802,Census Tract 5338.02; Harris County; Texas,6909,1405
1400000US48201533803,Census Tract 5338.03; Harris County; Texas,7014,1484
1400000US48201533804,Census Tract 5338.04; Harris County; Texas,6437,1630
1400000US48201533902,Census Tract 5339.02; Harris County; Texas,5511,796
1400000US48201533903,Census Tract 5339.03; Harris County; Texas,4135,528
1400000US48201533904,Census Tract 5339.04; Harris County; Texas,4323,994
1400000US48201534001,Census Tract 5340.01; Harris County; Texas,3341,872
1400000US48201534002,Census Tract 5340.02; Harris County; Texas,5216,707
1400000US48201534003,Census Tract 5340.03; Harris County; Texas,2307,460
1400000US48201534101,Census Tract 5341.01; Harris County; Texas,2973,585
1400000US48201534102,Census Tract 5341.02; Harris County; Texas,5432,1088
1400000US48201534201,Census Tract 5342.01; Harris County; Texas,3371,766
1400000US48201534203,Census Tract 5342.03; Harris County; Texas,2334,344
1400000US48201534204,Census Tract 5342.04; Harris County; Texas,4775,806
1400000US48201534205,Census Tract 5342.05; Harris County; Texas,3760,308
1400000US48201540101,Census Tract 5401.01; Harris County; Texas,7031,1051
1400000US48201540102,Census Tract 5401.02; Harris County; Texas,6316,1483
1400000US48201540200,Census Tract 5402; Harris County; Texas,2433,390
1400000US48201540502,Census Tract 5405.02; Harris County; Texas,5191,457
1400000US48201540503,Census Tract 5405.03; Harris County; Texas,5037,1698
1400000US48201540504,Census Tract 5405.04; Harris County; Texas,3408,863
1400000US48201540601,Census Tract 5406.01; Harris County; Texas,4133,701
1400000US48201540602,Census Tract 5406.02; Harris County; Texas,7518,1779
1400000US48201540700,Census Tract 5407; Harris County; Texas,5372,440
1400000US48201540800,Census Tract 5408; Harris County; Texas,6864,1018
1400000US48201540901,Census Tract 5409.01; Harris County; Texas,3102,567
1400000US48201540903,Census Tract 5409.03; Harris County; Texas,3562,1447
1400000US48201540904,Census Tract 5409.04; Harris County; Texas,3804,618
1400000US48201541004,Census Tract 5410.04; Harris County; Texas,5738,1186
1400000US48201541005,Census Tract 5410.05; Harris County; Texas,4587,1460
1400000US48201541006,Census Tract 5410.06; Harris County; Texas,6258,1457
1400000US48201541007,Census Tract 5410.07; Harris County; Texas,7383,1048
1400000US48201541008,Census Tract 5410.08; Harris County; Texas,3351,493
1400000US48201541009,Census Tract 5410.09; Harris County; Texas,4861,545
1400000US48201541100,Census Tract 5411; Harris County; Texas,8045,1781
1400000US48201541203,Census Tract 5412.03; Harris County; Texas,2482,302
1400000US48201541204,Census Tract 5412.04; Harris County; Texas,5826,744
1400000US48201541205,Census Tract 5412.05; Harris County; Texas,3286,951
1400000US48201541206,Census Tract 5412.06; Harris County; Texas,4980,743
1400000US48201541207,Census Tract 5412.07; Harris County; Texas,4262,558
1400000US48201541301,Census Tract 5413.01; Harris County; Texas,6232,839
1400000US48201541302,Census Tract 5413.02; Harris County; Texas,7451,1759
1400000US48201541401,Census Tract 5414.01; Harris County; Texas,4542,993
1400000US48201541402,Census Tract 5414.02; Harris County; Texas,2374,276
1400000US48201541403,Census Tract 5414.03; Harris County; Texas,3278,1412
1400000US48201541404,Census Tract 5414.04; Harris County; Texas,3421,631
1400000US48201541500,Census Tract 5415; Harris County; Texas,5136,879
1400000US48201541603,Census Tract 5416.03; Harris County; Texas,6850,1059
1400000US48201541604,Census Tract 5416.04; Harris County; Texas,10089,1149
1400000US48201541701,Census Tract 5417.01; Harris County; Texas,6879,1726
1400000US48201541702,Census Tract 5417.02; Harris County; Texas,2644,544
1400000US48201541703,Census Tract 5417.03; Harris County; Texas,3705,516
1400000US48201541801,Census Tract 5418.01; Harris County; Texas,3980,710
1400000US48201541802,Census Tract 5418.02; Harris County; Texas,4140,657
1400000US48201541901,Census Tract 5419.01; Harris County; Texas,2742,308
1400000US48201541902,Census Tract 5419.02; Harris County; Texas,4756,721
1400000US48201542001,Census Tract 5420.01; Harris County; Texas,4304,1515
1400000US48201542002,Census Tract 5420.02; Harris County; Texas,2483,610
1400000US48201542003,Census Tract 5420.03; Harris County; Texas,3809,827
1400000US48201542004,Census Tract 5420.04; Harris County; Texas,2989,520
1400000US48201542103,Census Tract 5421.03; Harris County; Texas,9503,1291
1400000US48201542104,Census Tract 5421.04; Harris County; Texas,7914,1542
1400000US48201542105,Census Tract 5421.05; Harris County; Texas,10108,1199
1400000US48201542106,Census Tract 5421.06; Harris County; Texas,8489,1270
1400000US48201542107,Census Tract 5421.07; Harris County; Texas,3822,710
1400000US48201542108,Census Tract 5421.08; Harris County; Texas,5180,1630
1400000US48201542201,Census Tract 5422.01; Harris County; Texas,7542,1407
1400000US48201542202,Census Tract 5422.02; Harris County; Texas,11845,1742
1400000US48201542203,Census Tract 5422.03; Harris County; Texas,12427,2221
1400000US48201542302,Census Tract 5423.02; Harris County; Texas,7713,879
1400000US48201542303,Census Tract 5423.03; Harris County; Texas,3640,1230
1400000US48201542304,Census Tract 5423.04; Harris County; Texas,5523,1542
1400000US48201542305,Census Tract 5423.05; Harris County; Texas,4761,401
1400000US48201542401,Census Tract 5424.01; Harris County; Texas,4991,946
1400000US48201542402,Census Tract 5424.02; Harris County; Texas,5263,822
1400000US48201542500,Census Tract 5425; Harris County; Texas,3885,546
1400000US48201542600,Census Tract 5426; Harris County; Texas,6165,964
1400000US48201542700,Census Tract 5427; Harris County; Texas,4903,550
1400000US48201542800,Census Tract 5428; Harris County; Texas,8846,551
1400000US48201542901,Census Tract 5429.01; Harris County; Texas,9563,1328
1400000US48201542902,Census Tract 5429.02; Harris County; Texas,42523,4278
1400000US48201543004,Census Tract 5430.04; Harris County; Texas,18217,1585
1400000US48201543005,Census Tract 5430.05; Harris County; Texas,12043,1610
1400000US48201543006,Census Tract 5430.06; Harris County; Texas,17618,1710
1400000US48201543007,Census Tract 5430.07; Harris County; Texas,23471,3301
1400000US48201543008,Census Tract 5430.08; Harris County; Texas,5255,782
1400000US48201543009,Census Tract 5430.09; Harris County; Texas,5268,1930
1400000US48201543010,Census Tract 5430.10; Harris County; Texas,5584,1037
1400000US48201543011,Census Tract 5430.11; Harris County; Texas,4140,1232
1400000US48201543100,Census Tract 5431; Harris County; Texas,4613,647
1400000US48201543201,Census Tract 5432.01; Harris County; Texas,6682,1034
1400000US48201543202,Census Tract 5432.02; Harris County; Texas,3905,534
1400000US48201550101,Census Tract 5501.01; Harris County; Texas,2430,725
1400000US48201550102,Census Tract 5501.02; Harris County; Texas,2295,473
1400000US48201550201,Census Tract 5502.01; Harris County; Texas,1946,426
1400000US48201550202,Census Tract 5502.02; Harris County; Texas,2240,669
1400000US48201550303,Census Tract 5503.03; Harris County; Texas,3375,851
1400000US48201550304,Census Tract 5503.04; Harris County; Texas,1611,486
1400000US48201550305,Census Tract 5503.05; Harris County; Texas,3275,359
1400000US48201550306,Census Tract 5503.06; Harris County; Texas,5063,1135
1400000US48201550307,Census Tract 5503.07; Harris County; Texas,2841,751
1400000US48201550308,Census Tract 5503.08; Harris County; Texas,2993,812
1400000US48201550403,Census Tract 5504.03; Harris County; Texas,2928,785
1400000US48201550404,Census Tract 5504.04; Harris County; Texas,6260,1078
1400000US48201550405,Census Tract 5504.05; Harris County; Texas,7219,1704
1400000US48201550406,Census Tract 5504.06; Harris County; Texas,4271,713
1400000US48201550407,Census Tract 5504.07; Harris County; Texas,6268,2039
1400000US48201550500,Census Tract 5505; Harris County; Texas,6391,1011
1400000US48201550601,Census Tract 5506.01; Harris County; Texas,7107,1292
1400000US48201550602,Census Tract 5506.02; Harris County; Texas,2665,379
1400000US48201550603,Census Tract 5506.03; Harris County; Texas,5031,802
1400000US48201550700,Census Tract 5507; Harris County; Texas,5079,1374
1400000US48201550800,Census Tract 5508; Harris County; Texas,3591,674
1400000US48201550901,Census Tract 5509.01; Harris County; Texas,5599,1676
1400000US48201550902,Census Tract 5509.02; Harris County; Texas,4531,603
1400000US48201551000,Census Tract 5510; Harris County; Texas,3693,607
1400000US48201551101,Census Tract 5511.01; Harris County; Texas,3765,644
1400000US48201551102,Census Tract 5511.02; Harris County; Texas,6546,906
1400000US48201551201,Census Tract 5512.01; Harris County; Texas,4843,1131
1400000US48201551202,Census Tract 5512.02; Harris County; Texas,3674,1519
1400000US48201551300,Census Tract 5513; Harris County; Texas,3634,880
1400000US48201551400,Census Tract 5514; Harris County; Texas,6451,1277
1400000US48201551501,Census Tract 5515.01; Harris County; Texas,4311,996
1400000US48201551502,Census Tract 5515.02; Harris County; Texas,4924,1522
1400000US48201551601,Census Tract 5516.01; Harris County; Texas,3000,1064
1400000US48201551602,Census Tract 5516.02; Harris County; Texas,4671,744
1400000US48201551702,Census Tract 5517.02; Harris County; Texas,4086,737
1400000US48201551703,Census Tract 5517.03; Harris County; Texas,8108,1113
1400000US48201551704,Census Tract 5517.04; Harris County; Texas,3988,881
1400000US48201551705,Census Tract 5517.05; Harris County; Texas,4738,871
1400000US48201551800,Census Tract 5518; Harris County; Texas,3846,509
1400000US48201551901,Census Tract 5519.01; Harris County; Texas,2362,654
1400000US48201551902,Census Tract 5519.02; Harris County; Texas,4690,742
1400000US48201552002,Census Tract 5520.02; Harris County; Texas,1473,264
1400000US48201552003,Census Tract 5520.03; Harris County; Texas,4478,1072
1400000US48201552004,Census Tract 5520.04; Harris County; Texas,3265,452
1400000US48201552101,Census Tract 5521.01; Harris County; Texas,4399,591
1400000US48201552102,Census Tract 5521.02; Harris County; Texas,5959,1074
1400000US48201552103,Census Tract 5521.03; Harris County; Texas,3986,633
1400000US48201552200,Census Tract 5522; Harris County; Texas,7367,1163
1400000US48201552301,Census Tract 5523.01; Harris County; Texas,4900,861
1400000US48201552303,Census Tract 5523.03; Harris County; Texas,3250,468
1400000US48201552304,Census Tract 5523.04; Harris County; Texas,2079,994
1400000US48201552401,Census Tract 5524.01; Harris County; Texas,5253,1283
1400000US48201552402,Census Tract 5524.02; Harris County; Texas,3108,788
1400000US48201552501,Census Tract 5525.01; Harris County; Texas,5114,1369
1400000US48201552502,Census Tract 5525.02; Harris County; Texas,6384,772
1400000US48201552602,Census Tract 5526.02; Harris County; Texas,8045,1296
1400000US48201552603,Census Tract 5526.03; Harris County; Texas,5595,2002
1400000US48201552604,Census Tract 5526.04; Harris County; Texas,3025,967
1400000US48201552701,Census Tract 5527.01; Harris County; Texas,3266,731
1400000US48201552702,Census Tract 5527.02; Harris County; Texas,6008,1484
1400000US48201552801,Census Tract 5528.01; Harris County; Texas,5357,1113
1400000US48201552802,Census Tract 5528.02; Harris County; Texas,4051,646
1400000US48201552901,Census Tract 5529.01; Harris County; Texas,5079,744
1400000US48201552902,Census Tract 5529.02; Harris County; Texas,5286,1459
1400000US48201553001,Census Tract 5530.01; Harris County; Texas,7218,833
1400000US48201553002,Census Tract 5530.02; Harris County; Texas,4832,915
1400000US48201553101,Census Tract 5531.01; Harris County; Texas,3508,779
1400000US48201553102,Census Tract 5531.02; Harris County; Texas,5005,1516
1400000US48201553201,Census Tract 5532.01; Harris County; Texas,2545,480
1400000US48201553202,Census Tract 5532.02; Harris County; Texas,4856,971
1400000US48201553300,Census Tract 5533; Harris County; Texas,3916,905
1400000US48201553401,Census Tract 5534.01; Harris County; Texas,4462,721
1400000US48201553403,Census Tract 5534.03; Harris County; Texas,8462,900
1400000US48201553404,Census Tract 5534.04; Harris County; Texas,3489,770
1400000US48201553405,Census Tract 5534.05; Harris County; Texas,6522,1332
1400000US48201553500,Census Tract 5535; Harris County; Texas,7369,1336
1400000US48201553601,Census Tract 5536.01; Harris County; Texas,5173,913
1400000US48201553602,Census Tract 5536.02; Harris County; Texas,2398,475
1400000US48201553700,Census Tract 5537; Harris County; Texas,4398,633
1400000US48201553801,Census Tract 5538.01; Harris County; Texas,2642,273
1400000US48201553803,Census Tract 5538.03; Harris County; Texas,4828,629
1400000US48201553804,Census Tract 5538.04; Harris County; Texas,5826,848
1400000US48201553901,Census Tract 5539.01; Harris County; Texas,6298,2116
1400000US48201554001,Census Tract 5540.01; Harris County; Texas,3566,468
1400000US48201554002,Census Tract 5540.02; Harris County; Texas,4623,774
1400000US48201554103,Census Tract 5541.03; Harris County; Texas,5154,712
1400000US48201554104,Census Tract 5541.04; Harris County; Texas,4064,911
1400000US48201554201,Census Tract 5542.01; Harris County; Texas,6498,1017
1400000US48201554202,Census Tract 5542.02; Harris County; Texas,3219,358
1400000US48201554301,Census Tract 5543.01; Harris County; Texas,7922,1038
1400000US48201554302,Census Tract 5543.02; Harris County; Texas,4855,448
1400000US48201554404,Census Tract 5544.04; Harris County; Texas,4776,459
1400000US48201554405,Census Tract 5544.05; Harris County; Texas,8825,1833
1400000US48201554406,Census Tract 5544.06; Harris County; Texas,5054,504
1400000US48201554407,Census Tract 5544.07; Harris County; Texas,6355,698
1400000US48201554408,Census Tract 5544.08; Harris County; Texas,9287,1076
1400000US48201554409,Census Tract 5544.09; Harris County; Texas,7224,1667
1400000US48201554410,Census Tract 5544.10; Harris County; Texas,4586,507
1400000US48201554501,Census Tract 5545.01; Harris County; Texas,6542,712
1400000US48201554502,Census Tract 5545.02; Harris County; Texas,6006,775
1400000US48201554600,Census Tract 5546; Harris County; Texas,4645,889
1400000US48201554701,Census Tract 5547.01; Harris County; Texas,3382,653
1400000US48201554702,Census Tract 5547.02; Harris County; Texas,4383,607
1400000US48201554803,Census Tract 5548.03; Harris County; Texas,7984,2052
1400000US48201554804,Census Tract 5548.04; Harris County; Texas,4671,976
1400000US48201554805,Census Tract 5548.05; Harris County; Texas,8907,1873
1400000US48201554806,Census Tract 5548.06; Harris County; Texas,2078,481
1400000US48201554807,Census Tract 5548.07; Harris County; Texas,6545,1277
1400000US48201554808,Census Tract 5548.08; Harris County; Texas,3205,782
1400000US48201554809,Census Tract 5548.09; Harris County; Texas,10919,2098
1400000US48201554902,Census Tract 5549.02; Harris County; Texas,11291,1148
1400000US48201554904,Census Tract 5549.04; Harris County; Texas,3847,551
1400000US48201554905,Census Tract 5549.05; Harris County; Texas,8210,1551
1400000US48201554906,Census Tract 5549.06; Harris County; Texas,4743,649
1400000US48201554907,Census Tract 5549.07; Harris County; Texas,4476,517
1400000US48201554908,Census Tract 5549.08; Harris County; Texas,7681,1299
1400000US48201555001,Census Tract 5550.01; Harris County; Texas,2483,303
1400000US48201555002,Census Tract 5550.02; Harris County; Texas,4839,833
1400000US48201555101,Census Tract 5551.01; Harris County; Texas,5214,862
1400000US48201555102,Census Tract 5551.02; Harris County; Texas,6083,1074
1400000US48201555200,Census Tract 5552; Harris County; Texas,12804,1897
1400000US48201555301,Census Tract 5553.01; Harris County; Texas,5032,919
1400000US48201555303,Census Tract 5553.03; Harris County; Texas,16375,1879
1400000US48201555304,Census Tract 5553.04; Harris County; Texas,9377,1806
1400000US48201555305,Census Tract 5553.05; Harris County; Texas,12588,1805
1400000US48201555401,Census Tract 5554.01; Harris County; Texas,3953,517
1400000US48201555403,Census Tract 5554.03; Harris County; Texas,4474,852
1400000US48201555404,Census Tract 5554.04; Harris County; Texas,3985,597
1400000US48201555501,Census Tract 5555.01; Harris County; Texas,5958,1405
1400000US48201555503,Census Tract 5555.03; Harris County; Texas,13991,1942
1400000US48201555504,Census Tract 5555.04; Harris County; Texas,8095,2049
1400000US48201555505,Census Tract 5555.05; Harris County; Texas,11508,1362
1400000US48201555600,Census Tract 5556; Harris County; Texas,9965,1569
1400000US48201555701,Census Tract 5557.01; Harris County; Texas,12322,1724
1400000US48201555703,Census Tract 5557.03; Harris County; Texas,6280,937
1400000US48201555704,Census Tract 5557.04; Harris County; Texas,8211,1042
1400000US48201556000,Census Tract 5560; Harris County; Texas,15854,1917
1400000US48201556100,Census Tract 5561; Harris County; Texas,3763,557
1400000US48201980000,Census Tract 9800; Harris County; Texas,35,39
1400000US48201980100,Census Tract 9801; Harris County; Texas,0,15
1400000US48201980200,Census Tract 9802; Harris County; Texas,9542,589
1400000US48201980300,Census Tract 9803; Harris County; Texas,2918,60
1400000US48201980400,Census Tract 9804; Harris County; Texas,4285,177
1400000US48201980700,Census Tract 9807; Harris County; Texas,2067,469
