,StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI,CHD_CrudePrev,diabetes_pct_rank,chd_pct_rank,raw_composite_rank,final_health_composite
173,TX,Tarrant,48439111032,11.3,"( 9.7, 12.8)",4.6,0.5022371364653244,0.3221476510067114,0.4121923937360179,0.40492170022371365
174,TX,Tarrant,48439111033,10.0,"( 8.7, 11.3)",3.7,0.30648769574944074,0.14988814317673377,0.22818791946308725,0.21140939597315436
175,TX,Tarrant,48439111102,15.7,"(13.8, 17.6)",5.8,0.8590604026845637,0.6599552572706935,0.7595078299776286,0.7919463087248322
176,TX,Tarrant,48439111103,17.6,"(15.6, 19.5)",6.8,0.9250559284116331,0.8579418344519015,0.8914988814317673,0.9105145413870246
177,TX,Tarrant,48439111104,22.2,"(19.8, 24.6)",9.1,0.9932885906040269,0.9865771812080537,0.9899328859060403,0.9899328859060402
178,TX,Tarrant,48439111202,16.1,"(14.3, 18.0)",6.5,0.8769574944071589,0.8109619686800895,0.8439597315436242,0.8590604026845637
179,TX,Tarrant,48439111203,9.9,"( 8.7, 11.2)",4.9,0.28187919463087246,0.39373601789709173,0.3378076062639821,0.3143176733780761
180,TX,Tarrant,48439111204,11.3,"( 9.7, 12.9)",6.1,0.5022371364653244,0.7472035794183445,0.6247203579418344,0.6331096196868009
181,TX,Tarrant,48439111304,9.9,"( 8.4, 11.3)",5.3,0.28187919463087246,0.5123042505592841,0.3970917225950783,0.3859060402684564
182,TX,Tarrant,48439111306,11.8,"(10.3, 13.4)",5.1,0.5682326621923938,0.4519015659955257,0.5100671140939598,0.5067114093959731
183,TX,Tarrant,48439111307,10.9,"( 9.4, 12.3)",4.5,0.4373601789709172,0.30648769574944074,0.371923937360179,0.3579418344519016
184,TX,Tarrant,48439111308,11.3,"( 9.9, 12.8)",5.5,0.5022371364653244,0.5861297539149888,0.5441834451901566,0.5480984340044742
185,TX,Tarrant,48439111309,11.7,"(10.3, 13.2)",4.9,0.5514541387024608,0.39373601789709173,0.4725950782997763,0.4720357941834452
186,TX,Tarrant,48439111311,9.4,"( 8.2, 10.8)",4.2,0.21140939597315436,0.23937360178970918,0.22539149888143178,0.2080536912751678
187,TX,Tarrant,48439111312,10.3,"( 8.8, 12.0)",5.8,0.34675615212527966,0.6599552572706935,0.5033557046979866,0.4966442953020134
188,TX,Tarrant,48439111314,9.4,"( 8.2, 10.8)",3.5,0.21140939597315436,0.10850111856823266,0.1599552572706935,0.13870246085011187
189,TX,Tarrant,48439111315,11.2,"( 9.8, 12.8)",3.8,0.4899328859060403,0.1644295302013423,0.3271812080536913,0.3042505592841163
190,TX,Tarrant,48439111316,9.6,"( 8.3, 11.0)",3.1,0.23825503355704697,0.049217002237136466,0.14373601789709173,0.13087248322147652
191,TX,Tarrant,48439111317,13.2,"(11.7, 14.9)",7.1,0.7125279642058165,0.8959731543624161,0.8042505592841163,0.8344519015659956
192,TX,Tarrant,48439111318,12.2,"(10.7, 13.8)",6.0,0.6319910514541387,0.7237136465324385,0.6778523489932886,0.7002237136465325
193,TX,Tarrant,48439111319,9.5,"( 8.2, 10.7)",3.9,0.2214765100671141,0.18232662192393737,0.20190156599552572,0.18568232662192394
194,TX,Tarrant,48439111320,9.1,"( 7.9, 10.5)",3.0,0.16778523489932887,0.04138702460850112,0.10458612975391499,0.087248322147651
195,TX,Tarrant,48439111402,9.8,"( 8.5, 11.3)",4.5,0.2662192393736018,0.30648769574944074,0.28635346756152125,0.2550335570469799
196,TX,Tarrant,48439111405,12.9,"(11.2, 14.5)",6.7,0.6901565995525727,0.8411633109619687,0.7656599552572707,0.7986577181208053
197,TX,Tarrant,48439111406,9.9,"( 8.5, 11.2)",4.6,0.28187919463087246,0.3221476510067114,0.30201342281879195,0.2751677852348993
198,TX,Tarrant,48439111407,10.2,"( 8.8, 11.8)",4.8,0.33109619686800895,0.3624161073825503,0.34675615212527966,0.3232662192393736
199,TX,Tarrant,48439111408,11.9,"(10.4, 13.6)",5.9,0.5850111856823266,0.6901565995525727,0.6375838926174496,0.6431767337807607
200,TX,Tarrant,48439111409,11.1,"( 9.6, 12.7)",5.2,0.4720357941834452,0.48210290827740493,0.47706935123042504,0.47874720357941836
201,TX,Tarrant,48439111410,10.2,"( 8.9, 11.6)",4.3,0.33109619686800895,0.26174496644295303,0.296420581655481,0.26174496644295303
202,TX,Tarrant,48439111411,11.2,"( 9.8, 12.7)",5.2,0.4899328859060403,0.48210290827740493,0.4860178970917226,0.48322147651006714
203,TX,Tarrant,48439111505,9.5,"( 8.2, 10.9)",5.1,0.2214765100671141,0.4519015659955257,0.3366890380313199,0.31096196868008946
204,TX,Tarrant,48439111506,13.9,"(12.2, 15.8)",7.8,0.7628635346756152,0.9642058165548099,0.8635346756152125,0.8881431767337807
205,TX,Tarrant,48439111513,13.8,"(12.2, 15.5)",5.2,0.7539149888143176,0.48210290827740493,0.6180089485458613,0.6196868008948546
206,TX,Tarrant,48439111514,11.0,"( 9.7, 12.4)",4.0,0.4541387024608501,0.20693512304250558,0.33053691275167785,0.3087248322147651
207,TX,Tarrant,48439111516,13.3,"(11.7, 14.9)",5.2,0.7192393736017897,0.48210290827740493,0.6006711409395973,0.6040268456375839
208,TX,Tarrant,48439111522,15.3,"(13.5, 17.2)",6.2,0.8389261744966443,0.7628635346756152,0.8008948545861297,0.8299776286353467
209,TX,Tarrant,48439111525,16.5,"(14.6, 18.3)",7.1,0.889261744966443,0.8959731543624161,0.8926174496644295,0.9161073825503355
210,TX,Tarrant,48439111526,12.7,"(11.2, 14.5)",6.0,0.6756152125279642,0.7237136465324385,0.6996644295302014,0.727069351230425
211,TX,Tarrant,48439111529,12.2,"(10.5, 14.1)",7.0,0.6319910514541387,0.883668903803132,0.7578299776286354,0.7863534675615212
212,TX,Tarrant,48439111530,10.9,"( 9.4, 12.6)",5.8,0.4373601789709172,0.6599552572706935,0.5486577181208053,0.5559284116331096
213,TX,Tarrant,48439111531,12.8,"(11.1, 14.6)",6.5,0.6845637583892618,0.8109619686800895,0.7477628635346756,0.7762863534675615
214,TX,Tarrant,48439111532,10.9,"( 9.5, 12.3)",5.1,0.4373601789709172,0.4519015659955257,0.4446308724832215,0.4395973154362416
215,TX,Tarrant,48439111533,11.4,"( 9.9, 13.0)",5.4,0.5156599552572707,0.5480984340044742,0.5318791946308725,0.5246085011185683
216,TX,Tarrant,48439111534,10.6,"( 9.1, 12.1)",5.0,0.3825503355704698,0.42393736017897093,0.40324384787472034,0.3926174496644295
217,TX,Tarrant,48439111536,11.9,"(10.5, 13.4)",3.9,0.5850111856823266,0.18232662192393737,0.38366890380313196,0.37360178970917224
218,TX,Tarrant,48439111538,9.6,"( 8.4, 11.0)",3.4,0.23825503355704697,0.09060402684563758,0.16442953020134227,0.14317673378076062
219,TX,Tarrant,48439111540,11.4,"(10.0, 12.9)",4.1,0.5156599552572707,0.22595078299776286,0.37080536912751677,0.35570469798657717
220,TX,Tarrant,48439111541,12.0,"(10.4, 13.6)",4.3,0.5961968680089486,0.26174496644295303,0.4289709172259508,0.41834451901565994
221,TX,Tarrant,48439111542,11.8,"(10.3, 13.4)",4.2,0.5682326621923938,0.23937360178970918,0.40380313199105144,0.3959731543624161
222,TX,Tarrant,48439111543,12.2,"(10.7, 13.8)",4.3,0.6319910514541387,0.26174496644295303,0.44686800894854584,0.44742729306487694
223,TX,Tarrant,48439111544,12.5,"(11.0, 14.1)",4.8,0.6577181208053692,0.3624161073825503,0.5100671140939598,0.5067114093959731
224,TX,Tarrant,48439111545,11.6,"(10.0, 13.3)",6.3,0.5380313199105146,0.7762863534675615,0.657158836689038,0.6633109619686801
